feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,target
1198.95,3513.6255555555554,0.3412287339794319,26,871.4,0.0,0.0,0.0,4,234.78582417582416,0.0,656,497.0,1,0,,2,1.371304347826087,0,0,,0,1055,0,0,0,1,1,7,0,0,0,0,2865,416.99499999999995,0,0,0,263.63950276243094,235.9997808219178,424.4745161290322,85.73201298701298,-14.673333333332872,593.3999999999996,-375.7999999999988,529.6925071523408,-3.0001684981684984,452.35108103631086,1.124918447117174,1
2023.2181666666663,4082.956666666666,0.495527709903036,57,3454.0,3.0,103.0,0.0,13,121.08032967032966,0.0,672,144.0,3,3,0.8259217380021132,5,0.4493571428571428,0,0,,0,2491,0,0,0,1,0,0,1,0,1,1,0,164.52615384615385,0,0,0,100.36834254143643,196.53736263736263,267.12125000000003,39.51245382585752,-5.476666666667067,192.35999999999967,-176.15000000000057,185.75061247095087,-2.398681483310697,187.3758733591484,1.071419950972595,0
3261.0796666666665,2689.217142857143,1.212650185325664,29,-594.9,1.0,120.0,0.0,2,133.04054945054946,0.0,614,61.0,8,3,0.9895334647517132,1,0.9033333333333332,0,0,,0,3018,0,0,0,0,0,0,0,0,1,1,0,226.09285714285716,0,0,0,112.13337016574586,81.71255172413792,522.6523404255319,79.81851132686084,-33.08666666666735,1080.1399999999958,-610.3899999999976,964.3045601019044,-3.597399761287402,514.1368264790367,0.9500739136367756,0
878.5600595238095,2306.240238095238,0.3809490637668462,20,420.6,0.0,2214.0,3234.73,23,74.06384615384614,0.0,605,38.0,3,1,0.982385834109972,0,,0,0,,0,9444,0,0,0,0,0,0,0,0,1,10,0,182.59857142857143,0,0,0,103.04994475138122,57.53986301369863,310.1205128205128,61.64826530612244,3.880000000000261,18.309999999999945,-11.11999999999898,14.723277488384976,-0.4871342141005064,144.06512722965047,1.9176750789305723,1
5431.139999999999,6162.520476190476,0.881317964132332,43,-3819.12,1.0,5938.71,15798.51,27,327.75362637362633,0.0,650,24.0,9,5,0.8144628874596974,1,0.9797222222222224,0,0,,0,3927,0,0,0,0,0,0,0,0,2,0,0,105.148,0,0,0,604.7274033149172,718.0063561643835,1175.8174418604651,122.2915404040404,710.9000000000018,2419.300000000003,-182.41999999999643,1480.034896345354,8.145593365436058,729.5688700605383,2.062112816976489,0
2954.5625,4102.41,0.7202016619499271,21,1202.05,0.0,915.48,0.0,13,542.5492307692308,0.0,642,158.0,7,2,0.937108301264431,3,0.9838888888888888,0,0,,0,1261,0,0,0,0,0,0,0,0,1,1,0,982.7133333333333,0,0,0,1149.5414364640883,913.618347107438,394.2390243902439,60.054929078014176,-257.2299999999993,1405.239999999998,-2312.769999999997,1889.9147093718252,-2.5656529612709393,558.2756568298062,0.799629269720339,0
817.8816666666668,2789.646666666667,0.2931846804971716,11,2809.0,0.0,353.0,0.0,0,967.693956043956,0.0,689,60.0,4,0,,1,0.6188,0,0,,0,11285,0,0,0,0,0,0,1,0,0,0,0,1045.2766666666666,0,0,0,1049.8116574585636,1359.3967493112948,440.8545,65.56353383458645,32.38000000000011,494.1400000000013,-595.8000000000002,563.7056086291856,-5.009184426060831,452.3523847895371,0.4687068694273847,1
2256.1920714285716,3906.617619047619,0.5775308185853625,103,1238.53,0.0,60.0,0.0,2,405.63549450549453,0.0,601,47.0,15,1,0.8960458418336733,1,0.9921428571428572,0,0,,725,8461,0,0,24,2,0,0,0,0,0,4,200,707.1342857142857,0,0,0,392.30651933701654,413.90213698630134,462.42800000000005,112.69899497487437,231.4333333333352,778.4100000000026,-229.47999999999956,509.4268701524629,3.979610569206077,398.5940806490381,1.0123421351388016,0
1738.648333333333,5732.260238095238,0.3033093860217109,87,96.0,0.0,100.0,0.0,33,720.4803296703298,1155.0,685,2.0,7,1,1.0,2,0.0411299435028248,0,0,,0,5029,0,0,2,0,0,0,0,0,0,4,0,938.4909090909092,0,0,1,696.2266850828729,251.57926229508195,580.1008695652174,132.00355329949238,226.64666666666776,3400.95,-4277.279999999997,4008.0827885203817,19.238146355517145,1691.394531549652,2.359009026415834,1
5989.243027777777,15624.422777777776,0.383325714681513,74,-3515.5,0.0,2734.8,0.0,1,664.0341758241758,1030.0,600,188.0,7,4,0.2322731691288216,5,0.1125528455284552,0,1,228.0,0,7466,0,0,78,0,0,54,1,0,0,5,140,541.285,6,6,0,984.2327071823204,829.5958630136986,266.4458273381295,58.44485632183907,-1213.8833333333314,-88.06999999999243,-2360.050000000001,1136.1267419321416,-5.595782853850275,671.7294242051789,0.705153052070613,0
5032.453666666666,4380.48619047619,1.1488345009757015,16,5035.0,0.0,0.0,5946.6,0,1845.028791208791,0.0,618,11.0,18,3,0.5272602602267786,6,0.909865470852018,0,0,,168,9494,0,0,0,3,0,0,0,0,0,2,0,2355.9207142857144,0,0,0,2139.420718232044,1645.859534246575,421.0608235294117,56.86404838709677,178.15333333333243,4277.229999999998,-2038.869999999999,3553.853312199777,6.771453430464658,1122.917814804113,0.596528767353813,0
1061.1963194444445,3839.1852777777776,0.2764118537302511,39,1595.5,0.0,23.0,0.0,2,343.29285714285714,1290.0,601,2.0,1,0,,2,1.014,0,0,,980,7521,0,0,0,0,0,0,1,0,0,3,0,455.3766666666666,0,0,1,319.6039226519337,541.294,596.0865217391304,71.65839572192513,103.28999999999968,548.3800000000001,-253.7300000000023,408.2430118201667,0.8183991439272338,404.1980947194475,1.142256418424593,1
1790.4976190476186,2871.7371428571428,0.6234893828988194,100,1478.25,1.0,0.0,0.0,2,324.772967032967,590.0,602,73.0,3,1,0.9990787655458314,0,,0,0,,0,3627,0,0,0,0,0,0,0,0,1,2,0,710.7399999999999,0,0,0,428.267182320442,1841.8819014084509,377.7710000000001,53.93463878326996,308.6766666666675,640.9800000000014,-88.56999999999971,369.0853939582732,1.400664197225994,433.5164828157303,1.320192594054122,1
2989.9425,11388.675277777777,0.2625364607448369,37,122.28000000000004,4.0,648.94,0.0,39,475.02109890109887,0.0,603,56.0,12,3,0.9826870925450332,2,0.9786454183266932,0,0,,0,10092,0,0,0,3,1,4,0,1,1,9,0,449.93888888888887,0,0,0,322.4139226519337,415.7418082191781,721.8327058823531,141.30767123287677,-178.99333333334107,1136.179999999993,-912.7700000000096,1141.518983036785,-11.962619006461704,1010.7084413249972,1.2617356570435987,0
2063.682,4530.218333333332,0.4555369847884448,4,3675.0,0.0,0.0,0.0,23,423.0631868131868,0.0,689,3.0,2,1,0.975421686746988,1,0.7678048780487805,0,0,,0,6352,0,0,0,0,0,0,0,0,1,2,0,385.4128571428571,0,0,0,174.0002762430939,358.8320273972603,1164.2057142857143,72.67808035714285,6.33000000000114,166.9400000000005,-212.4499999999989,196.27023386137785,-2.311924270486067,758.5140508955272,1.779960737570294,0
2957.15,16466.651904761904,0.1795841690893361,24,6666.0,0.0,0.0,0.0,0,914.3632967032968,0.0,606,15.0,6,2,0.928460158610272,2,0.8727692307692307,0,0,,0,13145,0,0,15,0,0,19,1,1,0,11,0,1027.73,0,0,0,969.4093370165746,689.3944657534247,892.2282758620689,94.6587285223368,-557.0233333333354,1896.4400000000005,-3426.980000000004,2686.0380017105763,1.8405385850104965,784.7591388776862,0.3296536421477898,1
3605.748180555555,6225.804722222221,0.5791617857343475,24,1675.83,0.0,280.0,0.0,0,7859.603076923077,0.0,628,0.0,15,2,0.9669452235132504,2,0.3725,0,0,,0,5790,0,0,0,0,0,15,2,1,1,4,0,7930.036666666667,0,0,0,7853.899557522124,7853.899557522124,517.7035849056604,62.36133484162897,-41.8066666666676,594.7099999999991,-851.9099999999962,738.766948525263,-0.1704765197349463,442.7262403656628,0.0563893541840997,0
4956.564249999999,4557.241,1.0876239044632483,21,597.0,0.0,207.0,0.0,0,9039.60989010989,21.0,627,151.0,5,1,0.9936065573770492,2,0.5469421487603305,0,1,488.0,10402,10950,0,0,0,1,1,4,1,0,1,8,29920,9023.443636363636,0,0,0,9503.739392265194,7055.083526170798,364.8640425531915,38.41143999999998,-685.7033333333299,719.1900000000032,-2047.0499999999977,1383.6340442954322,-38.11908276741987,1141.9869674395857,0.1150667977432126,0
2739.264202380952,6299.275476190476,0.4348538514841294,26,1398.38,0.0,3420.0,0.0,1,937.2815384615384,0.0,622,168.0,3,2,0.8361352657004831,2,1.1691549295774648,0,0,,0,11276,0,0,0,1,1,26,0,0,1,2,424,979.5464285714286,0,0,0,886.6073480662983,869.3084109589041,878.333,84.223430420712,108.31666666666358,1107.1399999999958,-507.0700000000015,872.7463772673774,-5.243184426060832,582.0743990502957,0.6219307628864561,0
773.4241666666667,3093.6966666666667,0.25,185,-1344.68,0.0,5616.0,0.0,7,228.17098901098905,0.0,617,11.0,4,0,,0,,0,0,,0,9478,0,0,0,0,0,0,0,0,0,0,0,157.51857142857142,0,0,0,150.1418232044199,135.67953424657534,169.8919540229885,46.1179810725552,53.733333333333725,543.1399999999999,-541.039999999999,549.7164441176312,3.639181133473269,386.07887493504626,1.6672167939049218,1
1466.4575,4149.11,0.3534390507843851,27,3705.0,0.0,0.0,0.0,3,1004.6631868131868,-100.0,600,0.0,6,1,1.0,2,1.7266666666666666,0,0,,268,9240,0,0,0,0,0,24,0,0,1,6,738,1261.9716666666666,0,0,0,2751.1032044198896,6621.525395683453,1477.5526666666667,43.39144249512669,-32.17333333333045,1395.3400000000092,-1686.2300000000014,1553.2256203247966,-21.6007785323291,1015.1723041554546,1.024540244802711,1
1274.6777083333332,3855.030833333333,0.330653051413121,57,4405.0,0.0,412.8,0.0,25,587.7973626373627,0.0,611,1923.0,0,0,,0,,0,0,,10364,10214,0,0,0,0,0,0,0,0,0,5,0,476.4316666666666,0,0,0,1115.0119337016574,786.8669863013699,452.86,58.34326704545453,-807.4766666666643,-595.3399999999965,-1123.0399999999972,278.63888643427583,-12.210323908301437,786.500610410145,1.326250788085075,1
1891.37,6774.951190476189,0.2791710149379042,115,10.720000000000002,1.0,8485.46,0.0,20,972.1731868131868,69.73,609,96.0,3,0,,1,1.0133333333333334,0,0,,0,4351,0,0,0,3,1,0,0,0,0,1,0,1034.8613736263735,0,0,0,1106.5441988950276,817.4119776908024,393.15340909090907,71.07239332096476,-1236.8400000000026,-186.09000000000196,-3273.5300000000043,1764.1229268676277,-4.855834547474997,511.149422518869,0.5247027271626935,1
4288.93,9079.945833333331,0.4723519367543951,1,238.43,0.0,4813.43,0.0,50,202.3001098901099,0.0,690,322.0,1,2,0.7655755249658633,4,0.9361160714285716,0,0,,0,9402,0,0,0,5,0,0,0,0,0,4,0,152.93125,0,0,0,250.8698895027624,192.25074175824176,1362.7133333333334,166.90247422680417,108.67999999999849,2174.3399999999983,-1579.5400000000009,1905.190142426734,-5.811801539284684,870.5465554738031,4.826029537493573,1
542.8195138888889,2171.2780555555555,0.25,19,2202.79,0.0,0.0,0.0,30,78.27857142857144,142.0,630,90.0,4,0,,0,,0,0,,0,2038,0,0,0,0,0,2,0,0,0,1,0,143.255,0,0,0,117.74966850828729,128.48534246575343,262.0551851851852,46.70038709677419,-54.35666666666649,126.11000000000058,-330.1999999999998,242.6463175762891,-0.2911468082479322,163.39209995499436,1.9872253846262309,1
3082.8100000000004,7012.360000000001,0.4396251761175981,41,-1385.0,1.0,2179.42,3500.0,32,270.3232967032967,0.0,635,513.0,1,1,0.991638795986622,3,0.9392592592592592,0,0,,0,5101,0,0,0,0,0,0,0,0,1,0,0,810.23,0,0,0,748.7654696132596,1221.8409589041096,1230.2369696969697,119.17029239766082,-52.806666666664874,731.1000000000022,-540.5599999999977,685.6091353922683,6.131608511338849,634.037992715178,1.205814172567872,1
2391.32,6682.515277777778,0.3578472926133311,23,4395.24,1.0,1720.5,0.0,2,434.4562637362638,51.51,601,201.0,1,0,,1,0.1966666666666666,0,0,,6044,9049,0,0,0,0,0,0,0,0,0,3,0,501.40142857142854,0,0,0,456.8203867403315,439.90558904109594,425.125,67.48954154727795,-482.4500000000019,143.34000000000017,-893.9100000000044,550.8401785454672,-0.0806065769436558,1004.8443974235367,0.9047695468550444,1
6253.701430555555,9079.369722222222,0.6887814487000459,74,1733.03,0.0,103.0,0.0,0,358.43285714285713,0.0,603,7.0,19,3,0.9756184789538336,4,0.941628959276018,0,0,,0,6206,0,0,7,0,0,0,1,1,2,7,0,374.18833333333333,0,0,0,378.0760773480663,342.1822181818182,799.0287804878049,92.572044198895,-250.29999999999745,1039.789999999999,-1473.489999999996,1257.9748793596768,17.822887681606783,806.8672511654308,0.8822878647039157,0
792.6449999999999,2592.0599999999995,0.3057973195064929,359,2977.0,1.0,2609.0,5900.0,6,795.6836263736265,-1073.1,607,32.0,4,0,,0,,0,0,,4821,5649,0,0,0,0,0,0,0,0,0,4,0,636.9041666666666,0,0,1,1188.225856353591,1168.7498904109589,328.42766666666665,40.93119496855345,60.4933333333341,769.5400000000027,-738.2199999999993,757.8688130100978,-11.965180145697005,786.4231278940454,0.998458279810128,1
3295.3966666666665,279.6433333333333,11.78428474366157,5,-611.58,0.0,1419.0,10000.0,15,2466.824725274725,33.92,632,19.0,17,2,0.8697453433508147,2,0.90375,0,0,,0,4433,2,0,0,1,0,0,1,0,0,3,0,273.11333333333334,0,0,2,2088.423243243243,2088.423243243243,915.3452631578948,100.821872909699,1545.7933333333322,7299.619999999999,-3818.4500000000025,5569.264000874204,-23.93270798864058,3145.500239924773,0.6109842693565357,0
1587.2788888888888,3393.115555555555,0.4677939383143122,19,238.0,2.0,257.5,0.0,4,353.0314285714286,0.0,661,88.0,4,2,0.9604188481675392,1,0.783,0,0,,0,492,0,0,0,0,0,0,0,1,1,1,0,1031.78,0,0,0,926.7860220994476,1923.7666022099447,198.95342105263157,45.78430851063829,-349.073333333333,792.2600000000007,-1619.6999999999994,1211.1669310765271,15.579890027575424,591.8052984606444,1.24942122212996,0
1248.0295238095237,3442.078095238095,0.3625802463738682,44,15140.0,0.0,3635.0,89722.67,0,5014.902197802197,-10997.0,609,79.0,2,0,,1,0.0152,0,0,,9017,4470,5,4,1,2,1,1,0,0,0,3,0,4010.6614285714286,0,0,0,2615.8269613259667,1417.7387945205478,2318.779375,95.47121486854022,1998.8866666667172,4804.88000000015,16.86999999999989,2498.091891911455,115.14180417335474,8291.712646007654,1.5934805071399252,1
5857.661694444445,5894.929444444444,0.9936779989733174,34,1220.75,1.0,309.25,0.0,9,412.26054945054943,0.0,611,13.0,19,2,0.9483823529411765,2,1.0110416666666666,0,0,,0,7109,0,0,0,0,0,0,1,0,2,8,902,573.4875000000001,0,0,0,422.9308839779006,451.91386666666665,586.2937837837839,50.316621621621636,-215.90333333333425,833.4300000000021,-1708.260000000004,1327.497370782082,-3.297890192204799,558.954438706658,0.8509541576177977,0
3021.596107142858,7767.589761904762,0.3890004750201823,191,10930.06,2.0,167.0,0.0,55,-613.108021978022,1706.83,612,131.0,6,3,0.977282468924132,1,1.0,0,0,,0,396,1,0,4,0,0,0,0,1,2,0,499,-722.8628571428571,0,0,34,234.00861878453043,-98.9050824175824,302.74480392156863,122.44898039215688,-229.6800000000003,199.17999999999665,-636.7299999999996,418.38157117635853,2.586752850146109,650.5950358187284,-1.067580455651161,1
6237.424017857143,9744.569404761904,0.6400923179642073,69,-5382.51,0.0,530.0,7509.16,19,1672.7251648351648,0.0,603,204.0,2,1,0.8459901047060178,1,0.1966666666666666,0,0,,1090,9936,0,0,0,0,0,0,0,0,0,20,0,2660.48,0,0,0,1554.467403314917,1160.2557808219178,440.71092857142855,77.65724093264251,582.7133333333289,2408.6899999999987,-1394.3800000000028,1906.033195260076,-19.007645470634237,1243.60339206042,0.6263794510527957,0
1787.0494642857143,4460.197857142857,0.4006659618079082,15,1140.0,0.0,318.9,0.0,8,219.04868131868133,26.92,613,62.0,13,2,0.9921657520082716,1,0.9966666666666668,0,0,,0,1741,6,4,0,0,0,0,1,0,1,0,0,498.44714285714286,0,0,0,114.34187845303867,13.705315068493151,623.3846153846154,52.0647213114754,109.42000000000098,901.8200000000016,-620.2399999999998,762.967162858272,-1.561621352430341,355.74123904344754,1.1728716992711212,1
8736.5026969697,0.0,,17,-3950.0,0.0,0.0,3000.0,0,0.0,0.0,730,20.0,20,3,0.9437033687542392,2,0.55125,0,0,,0,10140,0,0,0,0,0,0,0,0,3,4,0,0.0,0,0,0,0.0,0.0,555.230625,105.84886178861788,408.1666666666679,4676.310000000001,-7039.659999999998,6472.926527887778,-52.289018397333,2365.667930183973,0.8656101563104559,0
1851.78,6850.440793650792,0.2703154520678857,29,5102.0,2.0,2696.0,0.0,54,-2.159120879120879,0.0,608,268.0,7,2,0.2273992496671911,1,0.51,0,0,,2430,10743,2,1,24,0,0,0,1,0,1,1,5870,12.50769230769231,0,0,0,-46.83513812154696,-13.68082191780822,445.9031481481481,96.9052016129032,15.426666666667188,73.06999999999971,-80.70999999999822,83.80557638566272,-1.3369041445445942,126.79325558925188,-3.125809571597959,0
1090.165630952381,3463.5745238095237,0.3147516022705142,45,830.57,0.0,2834.0,0.0,4,212.5175824175824,0.0,608,145.0,3,1,0.1304347826086956,1,1.662,0,0,,0,2089,0,0,0,1,0,0,0,0,1,1,0,597.5771428571428,0,0,0,204.32044198895028,194.11791780821915,272.58903225806455,49.032588235294114,76.48000000000108,321.59000000000015,-115.49999999999818,223.33610254501983,0.3073122607729348,377.4687608753426,1.8237897960665603,1
2705.5965138888887,7887.233611111111,0.3430349153190277,207,11184.0,0.0,3527.0,5290.88,8,233.4842857142857,0.0,614,85.0,2,1,0.9910578707609246,0,,0,0,,1465,7411,0,0,0,0,0,0,0,0,1,0,0,141.28,0,0,0,222.9400552486188,239.2359711832844,796.6861290322581,91.26560885608858,-11.903333333333952,38.10000000000127,-55.79000000000087,47.24291728220696,-1.52492801580442,376.92395844816593,1.7114617035700703,1
778.62,0.0,,71,-5866.6,0.0,2657.46,4292.17,19,0.0,0.0,600,27.0,4,1,0.9843815077051228,0,,0,0,,2730,6832,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,229.42636363636365,30.693407821229044,394.4900000000016,1048.300000000001,-552.2599999999975,839.5287136840518,31.948779026217224,1312.4175793618156,1.4184461109446835,1
2117.085,3583.0599999999995,0.5908594888168215,27,971.66,0.0,267.0,0.0,0,427.1071428571428,0.0,657,1692.0,0,2,0.8495738130965457,4,0.1170716510903426,0,0,,0,10396,0,0,0,11,4,0,1,0,1,7,0,332.605,0,0,0,417.923591160221,578.9418082191781,739.34875,105.03868852459014,-328.37999999999937,70.00999999999976,-777.3899999999994,425.9618272803324,-4.352433633781948,477.4047328601837,1.1082675838277112,0
5168.459166666666,14293.129999999996,0.3616044328055973,49,7108.1,0.0,0.0,0.0,0,1084.592087912088,0.0,634,97.0,4,2,0.9687054349548408,1,0.756,0,0,,0,8830,0,0,0,2,2,7,0,0,2,3,0,1317.145,0,0,0,1148.4107344632769,1148.4107344632769,1078.4912195121951,77.3570307692308,-2021.310000000006,1473.2799999999916,-4773.330000000005,3188.822945335785,-28.645662756718945,1376.704936105275,0.7244430114795285,0
3812.251757936507,8782.371031746032,0.4340800159952466,26,2170.0,0.0,220.0,0.0,0,589.1583516483516,-1168.5,631,115.0,4,2,0.6168093747574824,2,0.8104587155963303,0,1,286.0,0,6328,0,0,0,3,3,0,0,0,1,2,0,970.6091666666666,0,0,0,640.5639779005525,678.5055611086967,908.7770588235294,91.19850299401196,146.04000000000056,760.230000000005,-671.8200000000024,737.4299304340751,2.3331566036959286,399.7141213761132,0.6810591100076199,1
1053.5,2653.737666666667,0.3969872430243983,15,-4643.0,0.0,1035.97,0.0,4,241.92648351648353,0.0,620,966.0,0,0,,1,2.76,0,0,,0,4278,0,0,0,0,0,24,0,0,0,0,828,38.596,0,0,0,782.6965193370166,722.5641666666667,193.57666666666665,56.7011567164179,-1000.193333333332,1350.7700000000004,-3260.909999999998,2307.1641578425515,-5.0477854879203194,383.7772821183041,1.6708828402262113,1
1315.341,2675.75,0.4915784359525366,1,500.0,0.0,1280.0,0.0,13,493.94626373626375,0.0,678,0.0,10,1,0.848077254699086,1,0.9837142857142858,0,0,,0,13716,0,0,0,0,0,0,0,0,0,8,0,905.55,0,0,0,395.81591160221,321.61944289693594,622.4810526315789,70.7705882352941,333.08000000000084,1001.960000000001,-751.3599999999997,947.6551803266844,7.943554595217518,651.7193416726442,0.7951717757650146,1
3102.3945725108224,5836.238290043289,0.5315743494921299,41,1462.32,0.0,492.5,0.0,3,706.2398901098901,0.0,628,108.0,4,2,0.99398928294437,2,0.5918867924528302,0,0,,0,3012,0,0,0,0,0,0,1,1,1,8,0,801.1994444444445,0,0,0,499.2813812154696,644.2995616438357,455.28361702127665,55.3157894736842,-224.22333333333216,366.63000000000375,-1201.9000000000017,852.816397962268,6.315120961435569,569.9284339839812,0.510668071149259,0
3527.1026666666667,4712.852000000001,0.7484008975173984,29,-2321.0,0.0,8325.41,0.0,2,4371.672087912088,2339.49,649,35.0,2,3,0.6980123793779555,2,0.7658333333333334,0,1,1687.0,3037,9639,5,4,21,0,0,0,0,0,0,4,28032,4634.54,0,0,0,3054.12729281768,2112.4153698630134,785.7745454545454,79.67691666666664,1657.5600000000024,6230.669999999998,-866.4899999999961,3967.5439731778615,-51.03545301889121,1847.060856016208,0.4250743434737071,0
2006.396369047619,5136.7454761904755,0.3905968046008009,8,-2121.74,0.0,1226.99,0.0,20,358.36307692307696,10.0,665,8.0,4,0,,3,0.8397927461139897,0,0,,1827,7975,0,0,0,0,0,0,1,0,0,0,0,377.1545454545454,0,0,0,474.1353591160221,258.0633424657534,388.6747272727272,65.57990049751243,-1662.0033333333329,-1351.960000000001,-1960.88,304.61354604372576,3.042298802321274,495.06538044254467,1.3053230589166112,1
3904.425,13373.474523809524,0.2919529246531064,19,13912.7,0.0,0.0,3033.22,42,90.26087912087912,0.0,621,1.0,46,4,0.8427959791511541,5,0.6749321266968326,0,0,,0,6727,0,0,0,0,0,0,1,0,2,8,0,-73.10333333333332,0,0,0,159.37464088397792,86.29854794520548,1440.321212121212,226.84565420560747,-338.1233333333348,289.2900000000009,-749.210000000001,552.0131180808435,3.168803555994568,833.7673073088371,6.271766970323683,0
1322.3846428571428,3024.338571428571,0.437247554010629,95,3517.0,2.0,0.0,0.0,49,5.741098901098903,0.0,621,512.0,9,2,0.961598599036838,3,1.0987000928505106,0,0,,0,1971,2,2,0,5,3,5,0,0,0,0,0,37.332857142857144,0,0,0,126.0603867403315,36.72019178082192,195.7921,81.84975000000001,-21.576666666667126,283.7499999999982,-586.6700000000001,489.9150793079684,-0.0012931637650737,189.87949859638871,10.748031342328192,1
1287.79,3904.541333333333,0.3298185087723492,7,-9714.21,0.0,11081.0,7034.34,52,-789.9308791208792,0.0,648,16.0,1,1,0.9912218662894704,2,1.044,0,0,,0,6366,0,0,1,0,0,0,0,0,0,3,0,-402.554,0,0,0,-64.87165745856353,1080.528370165746,168.65634146341463,46.25496666666668,-15.556666666668812,890.2599999999966,-821.0600000000004,860.0587824290446,16.124650203728862,1050.9886427550548,-2.2552065422905248,0
949.1115277777776,3690.6061111111103,0.2571695540524735,27,2900.0,0.0,0.0,0.0,25,195.90406593406593,25.0,623,193.0,1,0,,0,,0,1,465.0,882,6058,0,0,0,1,1,12,0,0,0,1,0,421.2916666666667,0,0,0,187.4196132596685,173.24141274238227,162.9357547169811,34.391938144329906,197.03333333333225,649.949999999998,-61.159999999998945,393.5190471036093,-0.5104066345639379,543.8733528533389,1.203750540271967,1
1530.01,2988.0592857142856,0.5120413799401092,0,0.0,0.0,100.0,0.0,0,12703.842087912086,0.0,759,343.0,3,1,0.9563529411764706,5,0.1966021505376344,0,0,,0,3418,0,0,0,0,0,0,2,0,1,0,0,13119.383333333331,0,0,0,15846.743425414365,13537.314371584698,520.7611111111111,104.85182795698924,-1813.963333333333,-1450.8899999999994,-2435.880000000001,541.1111054426204,-56.344253282298254,1550.1841205584496,0.0979925225978232,1
1633.0298809523808,4907.4195238095235,0.3327675314957982,9,-470.0,0.0,441.95,5040.3,5,901.9961538461538,0.0,624,8.0,3,1,0.9909942363112392,2,0.87,0,0,,0,6389,0,0,0,0,0,24,0,0,1,0,365,1340.7742857142855,0,0,0,803.6100552486189,1401.6802479338842,705.0393750000001,55.64455421686748,-177.07666666666833,121.17999999999664,-414.3500000000003,272.9236531217705,-12.176153105321646,791.2995412945617,0.8041157162729005,1
3145.101547619048,4519.846190476191,0.6958426050528268,102,-129.49000000000007,0.0,400.0,9944.7,7,135.43648351648352,0.0,571,0.0,8,1,0.9944081129750736,1,1.0025,0,0,,0,517,0,0,0,0,0,0,1,0,1,0,0,429.2183333333333,0,0,0,151.02475138121548,141.63461139896373,516.9553947368421,142.80014760147603,196.58999999999955,903.1599999999962,-921.34,979.3430704814316,-12.844283738733182,940.6845198052644,2.553026671851645,0
2187.4933333333333,3946.413333333333,0.5542990935228951,15,-69.0,0.0,50.0,0.0,52,-469.4823076923077,0.0,630,234.0,3,0,,4,1.0085263157894735,0,0,,0,11291,0,0,0,0,0,0,0,0,0,5,0,-627.3149999999999,0,0,0,-436.4568508287293,-357.00225626740945,216.46308641975313,83.97106796116505,78.48999999999978,833.7399999999989,-364.2999999999993,657.3038864178417,-2.129940980367946,468.7049019940569,-0.9957233460247048,0
2572.5116666666663,5441.771388888888,0.4727342408979674,5,1370.0,0.0,40.0,0.0,14,712.3864835164835,0.0,629,168.0,2,3,0.9377252564457998,1,1.76,0,0,,0,3806,0,0,0,0,0,24,0,1,2,3,528,906.8542857142857,0,0,0,533.9058011049724,431.756794520548,1651.3136363636363,63.48505494505496,277.6766666666652,2154.3899999999985,-1166.4900000000011,1702.1702199643055,-8.883225171831915,734.0425575909542,1.020746563186527,1
3578.732333333334,3079.072857142857,1.1622759510322602,25,-320.0,0.0,60.0,0.0,0,703.6423076923078,0.0,607,672.0,1,1,0.9275862068965516,0,,0,0,,116,4783,0,0,0,0,0,0,0,0,0,6,0,1024.3670588235295,0,0,0,815.7922651933701,630.5878904109588,355.21069767441855,118.28360902255638,-152.55333333333297,710.4300000000012,-1043.6499999999987,877.3778725459932,-14.719665061530234,782.8410670970165,0.7838158727707856,0
642.89,0.0,,22,-175.32,0.0,0.0,0.0,1,0.0,0.0,640,170.0,2,1,0.8152958152958153,2,0.9980392156862744,0,0,,413,2740,0,0,0,0,0,0,2,0,0,0,1390,0.0,0,0,0,0.0,0.0,255.662,39.01737827715356,-63.7200000000004,259.32000000000016,-320.7999999999993,295.63126492304565,-3.1402343499197434,223.64217224475925,1.0445259394123303,1
2853.456,4738.6900000000005,0.6021613568306853,14,2795.0,0.0,810.0,0.0,13,2145.681978021978,0.0,625,207.0,5,2,0.754360639961506,2,0.9310714285714284,0,0,,652,13162,0,0,0,0,0,0,1,0,1,4,275,5567.110000000001,0,0,0,2154.339889502762,2541.100520623628,2293.8927272727274,93.63204081632652,764.3233333333337,2911.3900000000012,-1016.9800000000014,1989.5627223672384,4.898306786846109,2275.786620639103,0.9319255460607452,1
3542.5299999999997,8395.458571428571,0.4219578918602421,15,1010.0,0.0,3864.5,7616.41,0,1595.005934065934,85.0,667,78.0,9,1,0.942795293740354,6,0.8458385093167702,0,0,,0,7517,0,0,0,3,0,0,2,0,1,6,0,2534.146153846154,0,0,0,1283.9285635359115,1337.2650410958904,774.3925,102.22966921119593,30.71666666667079,520.520000000015,-371.50000000000546,452.41406723635663,-16.259878915092397,1363.9027854983835,0.8465170896773792,0
