feature_5_0.0,feature_5_1.0,feature_5_2.0,feature_5_Other,feature_8_0,feature_8_1,feature_8_2,feature_8_Other,feature_13_3,feature_13_2,feature_13_1,feature_13_Other,feature_14_0,feature_14_1,feature_14_2,feature_14_Other,feature_16_1,feature_16_2,feature_16_0,feature_16_Other,feature_18,feature_19_1,feature_19_2,feature_19_3,feature_23_0,feature_23_1,feature_23_2,feature_23_Other,feature_24_0,feature_24_1,feature_24_2,feature_24_Other,feature_25_0,feature_25_1,feature_25_24,feature_25_Other,feature_26_0,feature_26_1,feature_26_2,feature_26_Other,feature_27_0,feature_27_1,feature_27_2,feature_27_Other,feature_28_0,feature_28_24,feature_28_1,feature_28_Other,feature_29_0,feature_29_1,feature_29_2,feature_29_Other,feature_30_1,feature_30_2,feature_31_0,feature_31_1,feature_31_2,feature_31_Other,feature_32_0,feature_32_1,feature_32_2,feature_32_Other,feature_35_0,feature_35_5,feature_35_3,feature_35_Other,feature_36_0,feature_36_2,feature_36_1,feature_36_Other,feature_37_0,feature_37_1,feature_37_2,feature_37_Other,feature_11,feature_22,feature_48,feature_2,feature_12,feature_15,feature_17,feature_6,feature_7,feature_9,feature_39,feature_42,feature_43,feature_44,feature_46,feature_0,feature_1,feature_3,feature_4,feature_10,feature_21,feature_33,feature_34,feature_40,feature_41,feature_47,target
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.553577930271156,-0.0916995211116719,-0.0029846374918797787,0.4649729767722238,-0.31764959351109384,1.2655995728188265,0.0,0.9344468967508461,-5.199337582605575,-0.1423947327604756,-0.15200661918096664,0.134644579851843,-1.2046681811095463,1.598466115800908,-0.31758735226930307,0.12930488777710417,-0.01762356900237831,-1.6640817375143429,-0.19654140089789723,-0.2536062084064879,-5.199337582605575,-5.199337582605575,-0.27272228362258394,1.1433920821543664,1.0843856563478889,-1.3117753843934112,1
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.579642671210112,-1.124949152164282,0.07015172468127087,0.24959707552594204,0.5467003923959779,0.0,1.2475054798420075,-0.2813324791914837,-5.199337582605575,-0.1841859033650598,0.011383204021821481,-0.311422713657659,0.6859922609847235,-0.6649965685197723,-0.20512631334031275,0.0786694831134579,0.09232636893720216,-0.01380069383179158,-1.0480210161872132,-0.2536062084064879,0.6171544185237983,-5.199337582605575,-0.33353516778783154,-0.9415308703856375,-0.31263805256181665,-0.31513440440480917,1
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.16260681618681544,0.6613159491140279,0.06578296380731098,1.2526684259860303,1.1400769252954,-1.4381139797366835,1.8001250563446738,0.1659857452891421,-5.199337582605575,-0.8736089527325602,-0.6996606169750769,0.11322253561081029,-1.1969680793736939,1.5573750427532418,-0.08597186746240691,0.35045930591202573,-0.53794453657725,0.08919249600723042,0.07195300143328685,-0.2536062084064879,-5.199337582605575,2.845979390820387,-1.0057938961728388,-0.35490291220192327,-0.6058666475873478,-1.7861555612610769,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.8924195624775845,1.1608977400032274,-0.008776624060025391,1.0795389552274646,-0.4598196945115759,-0.9720948568427372,-0.5816402290273464,-5.199337582605575,-5.199337582605575,0.35194658858071265,0.251762853968307,-0.4091606214044082,-0.7929705820722667,0.6149223610838046,-0.8693105736850193,0.25453255594222923,-0.47133372876299673,-0.7867445291708417,-0.23191491248118865,-0.2536062084064879,-5.199337582605575,-5.199337582605575,0.30935472174022927,0.9124057234418603,0.155424124526217,-0.596954794964141,0
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.4012776401505467,-0.21061039529727826,-0.06745798511549717,0.0,-0.07786186080682236,1.8448108052715728,-1.3345377095792668,-5.199337582605575,-5.199337582605575,-1.3070633676592225,-1.4146976723207718,-0.0782910415494712,-1.0110637206791921,1.119418658913268,0.1498526357052489,-1.2686282205954524,-5.199337582605575,-5.199337582605575,-0.5775565284075048,-0.2536062084064879,-5.199337582605575,-5.199337582605575,-1.4079051458418632,-2.572033244350424,-1.740240841888169,-5.199337582605575,0
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,-0.9706137852944525,0.25332415322118157,0.04143871646213177,-0.5669522231650097,-0.3508168892660524,-1.0751884236596694,2.205973566765235,0.05843719312951129,-5.199337582605575,-0.044994456410636555,0.15215119932969842,-1.8654161275171206,-0.0866487299886137,-1.6159746794630405,-1.4379011693286146,0.3544015032712,0.8617528937339335,0.30579628164909695,0.8272693706462811,1.7042051653620913,1.0228019880354606,0.9464695884490688,-0.315346282764061,-0.6243643605318714,-0.19961547735572427,0.9486715335387139,0
1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.3326232616533492,2.711682882555118,5.784012669538108,2.120318984660757,1.042246741832409,0.645630749275982,-0.43593850879369334,-0.38498631581234954,-5.199337582605575,-1.5291706589092369,-0.4156675520235834,-0.6938773314388463,-0.12452336608307307,-0.642755213880422,-0.8795761335879161,1.6476147232792588,-0.1599177797840753,-0.304481925592967,-1.5326820687742302,-0.2536062084064879,-5.199337582605575,-5.199337582605575,0.9069924779502492,0.3575453571865457,0.8917875725198716,0.873658327370654,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.3711247436984637,1.651892968861519,-0.00010794631037246766,-0.22173589361209167,-0.07786186080682236,-1.467655881951229,-1.4304356216069114,-0.5909490574270496,-5.199337582605575,0.4402395195050117,-0.030262162953183645,1.010487147536903,0.24487968101055096,0.7870279749097462,-0.21976745293289865,-0.7963604889380343,-0.7283520671381757,-0.6333171952445414,-0.32133912802178394,-0.2536062084064879,-5.199337582605575,-5.199337582605575,0.2514302870806336,-1.0361038874151167,-0.4960826695917862,-0.25980610591911496,1
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.2929305208815956,0.13987745487342582,0.05072721784469234,0.4187098091310043,-0.27830168756579526,0.0,-1.347962609887308,-5.199337582605575,-5.199337582605575,0.3565121473885484,0.26849299196618104,-0.1130897289012401,-1.3287798929837702,1.185587140145528,-0.009337322025977897,0.5592943470437605,0.5375000556105743,0.08919249600723042,1.3174554568998933,-0.2536062084064879,2.481162551560284,1.1926757427895636,-0.20614551485335567,0.29574008431880155,-0.5784136309265806,0.3551192536066394,1
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.6975296347987338,-0.4872017722322883,0.11589641324893697,-0.06222660270803571,0.9537858687199814,-0.5393038654217481,0.0,0.22520240083814885,-5.199337582605575,-0.7283697119596337,0.4917746165463095,-0.0425844172862379,-0.47123912928422934,0.39237759015561197,-0.13496471160386392,-0.8196444326996427,-0.907061550357595,-5.199337582605575,-0.5775565284075048,-0.2536062084064879,-5.199337582605575,-5.199337582605575,-0.4472771751603552,0.8448333569404908,-1.3924113670622063,-1.0469077322417177,0
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.31899526182055166,-0.7114931804335851,0.00044988341635166917,-0.5613349359738177,-0.3628502975135263,0.0,-0.9939369062792001,-5.199337582605575,-5.199337582605575,0.6845219275092176,0.5408782773992695,1.0360269278994023,0.24875866843575795,0.5447557766436407,0.4307272992954577,-0.3416794823709734,0.15733005212064224,-0.304481925592967,0.526873294029671,-0.2536062084064879,-5.199337582605575,-5.199337582605575,1.0437726219395853,0.29945217587734513,-1.1041053118941424,0.11321960649203769,1
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.17623481601961302,-1.10491384075883,0.05630425981856027,-1.4390013150939502,0.3830243607099163,0.0,0.0,0.8722759224029126,-5.199337582605575,-1.1501784226326297,-1.2745605337854957,1.1974336241446752,0.09051879431529053,1.9947353365998635,0.3627796253316905,-1.942492879810424,-1.22064034884735,1.0796899285577486,-0.05900729737075549,1.2420605724635014,-5.199337582605575,0.8553389737846726,-1.1995989546220942,-1.9271981486616023,-0.8441995404465912,-1.3289543394537942,1
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.3065585207143932,0.3498579263565425,0.533560728863907,0.4268045346952153,-0.6642872083307604,0.0,0.32956150595495765,-0.5379803848163829,1.4719266455011093,-0.7650472714233321,-0.48481521957794443,0.9823645232370517,0.411653733394388,0.8374205066400203,0.33038444302516484,1.0563057171305756,0.9923024872336859,1.102440367015165,0.15116077086680346,-0.2536062084064879,2.126201069552022,-5.199337582605575,-0.3575065274436387,-0.08733751252537451,-0.8198128067249764,0.4508557971485338,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.9966785262334086,-1.0062984768280971,-0.01833204932511934,-1.9866541526983394,-5.199337582605575,3.157534169290649,0.22391579796511588,-5.199337582605575,-5.199337582605575,1.2722166751202506,0.9986325048365563,-0.6038848199055151,0.24673595364191073,-0.5558318640100705,1.581472484871312,-1.8149737356385027,-0.2663662051272318,-0.7867445291708417,1.2978437923080746,-0.2536062084064879,-5.199337582605575,1.6990383878368485,1.2481546701366049,1.0889175574121788,1.111722352574704,0.4751693417609989,1
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.7881605987217603,1.1343574573622388,0.0018570221510041405,0.1847205513872886,0.9052747205974878,0.47924609119158884,-0.7397494977077543,0.2541897561010656,-5.199337582605575,0.5733427077295343,1.3520812163763627,1.101200117049415,0.34962233354030775,1.38848129819557,-0.7090189245726417,0.519060814846119,0.6405558471970584,-5.199337582605575,-0.5775565284075048,-0.2536062084064879,1.3639785962868436,0.7416353356581664,0.5083610876638673,0.12326770497925195,0.6121758095627848,-0.06439074818814149,1
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.3847527435312613,-0.734130480333252,0.01176573288078349,-1.4390013150939502,-1.3011906842059844,0.0,0.0,0.35219643346904106,-5.199337582605575,0.019080385742312935,0.449873341382956,-0.5524028221994741,-0.1887590934753108,-0.49562261154310877,0.2102455856180818,-1.168894081941985,-0.27826510235954066,0.8355583582575463,-1.3130619691303163,1.053106263987631,-5.199337582605575,-5.199337582605575,0.060216017984178354,-0.30358167902235833,-1.177151627798831,-0.7920529876566331,1
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.4794718629674148,-1.0830571374074274,0.09656053020833852,-0.43323073666694345,1.2601982840057193,0.0,0.41149820467476,-0.15959946448102758,-5.199337582605575,-0.2666151977232753,-0.13971029888186212,-0.14460068489809358,-0.5770967931607803,0.5415403378934497,1.1270231800228816,-0.20384513193088852,0.2137929632642914,-0.7867445291708417,0.2056930668691725,-0.2536062084064879,-5.199337582605575,-5.199337582605575,-0.005093154592965063,-0.42380907214005215,-0.6928821751497739,-0.08270507602030888,1
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.605707412149068,-0.7617115583719266,0.0735153766308428,-1.1735451881422851,0.3682152867198259,0.0,-0.5203496820011647,-5.199337582605575,-5.199337582605575,-0.9736523450256035,-1.1545736638121542,0.18459881978467232,0.349251898310302,-0.11618098494292603,0.10157743750478765,1.3142682867524489,2.165856241822352,0.5554621702769806,-0.37522511321293345,-0.2536062084064879,1.3203535029442408,1.7102428285211966,-1.0807290827841805,-1.2238210651605226,-1.2217149943279109,-0.6401723410897071,1
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.18867155712577147,-0.4385445873904756,0.030585194861935346,0.3131043859406745,2.049654872126377,1.8448108052715728,0.0,-5.199337582605575,-5.199337582605575,-0.4097548871179806,-1.0032416174859915,0.08661132334215609,-0.49288388965779234,0.6891684117417846,-0.2837765736583518,-0.8618614497646694,-1.230822711538115,1.9881346798326711,0.18312243234205006,-1.9065678120728107,-5.199337582605575,-5.199337582605575,-0.3393502813022494,-1.7406147806464458,-1.1125927178843522,-1.2439309870796085,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.579642671210112,0.10006703091194273,0.08703904296144853,0.852411465332507,-0.802225683044881,1.050763584210585,0.667654803000064,1.1194868796382176,1.9588226632074424,0.10881994392062588,-0.5377374196816951,2.750579041211724,2.5447317279993085,-1.8508443625783633,1.5397052555966702,0.7532035789143259,0.4267668098437761,0.13464457985184158,1.321317675269373,-0.2536062084064879,-5.199337582605575,-5.199337582605575,-0.03386494107344281,1.2476295322175104,0.6954088441468333,0.2923856992091102,0
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.7881605987217603,-0.886346807244805,0.06447720719857093,-0.3716458437928068,-0.802225683044881,0.7689356378367574,2.1516897295910544,0.06593386190238443,-5.199337582605575,-0.4867118909539868,0.30490136771414633,-0.7150205537765107,-0.5012572199405746,-0.3122355926029828,0.23164750295428935,-0.9188008430467114,-0.7549581751975348,1.1718899531426865,0.31542500981599264,1.164443705970982,1.3393942313708478,0.9263695259498972,-0.01656635844065416,-1.6785529607983753,-1.066322781114949,-0.9860020553265001,0
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.8402900805996724,-0.11511741755960314,0.155436397680178,-0.4169480692053964,0.34016306172557254,1.8448108052715728,0.0,1.1401479586686027,-5.199337582605575,-0.6129522431231202,-0.7257361685163987,0.06424125350879416,-1.0589640807942609,1.3250806416842351,-0.2756456927632157,-0.5379762830411984,-0.18453477458688555,2.000423569105978,-0.0978895850664809,0.9495472701112365,-5.199337582605575,1.0889116245313475,-0.9068826906948333,-1.4285559492409858,0.45252132053645905,-0.6879288059234843,1
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.07197585226378887,0.7771044371065767,-0.20066416653712826,-0.38731136773769403,0.08289637816794465,0.0,0.38269681094430336,0.01881964145130391,1.0509244426943407,0.0032055967556806034,-0.21658267954461596,-0.4837115848933482,-0.8373446457986466,0.6828815072206914,0.17589987425543954,-0.7200173178987183,-0.44220103794382865,0.5249763962160618,1.309060186666096,-0.2536062084064879,-5.199337582605575,-5.199337582605575,0.11619650210774989,0.649621668058236,0.5644718394135237,0.43757481298113626,0
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.631772153088024,0.840853155214834,0.029724719108563783,-0.22917414807889802,-0.6210989280340984,0.7253596767711771,1.010047923729178,-0.0351351513638127,-5.199337582605575,-0.12194612971017658,-0.5091999484321795,-1.5137828705800755,-1.7283345182594796,-1.0169415883428434,-0.8851344063816639,-0.41356523005426554,-0.20836574355614118,-0.5525368703489748,0.19795348402846993,-0.2536062084064879,-5.199337582605575,-5.199337582605575,-0.3597566846221273,0.8010253434992055,0.3458418500313352,-0.39170269706557775,0
1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.42325422557637576,-0.2886700501237157,-0.02382041061420869,-0.9185318507936749,-0.7833298589586443,0.0,0.0,-0.01881964145130391,-5.199337582605575,0.7065544706089827,0.4532722327429602,-0.8137757530222892,-0.7737865278586458,0.16200134565280105,-0.10903234427585304,-1.170835431173993,-0.5110365389769391,-1.6640817375143429,-0.530932059140615,-0.2536062084064879,-5.199337582605575,-5.199337582605575,0.5450593965599673,-0.6332634032944147,-0.15242847177274285,-0.4618096158964748,0
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.4753837074542879,0.7765840394077338,0.08623803385079733,-1.2687278744436412,-5.199337582605575,-1.2408170495022621,-0.8715708751851297,1.6169562163736741,-5.199337582605575,0.6109610315955444,0.0202727004818982,-0.6149903244187124,1.346366672379325,-1.2687914625724088,-0.8054187270929958,0.5179083459952434,1.4328800360415244,0.8355583582575463,0.0014497542593319397,-0.2536062084064879,1.7273084562942218,-5.199337582605575,0.3494641845812942,0.5206540495138634,0.9915629512628417,0.9297202813417785,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.08441259336994733,1.502538829293602,0.03510574760483066,2.6762795123151797,-0.2861349357549178,-0.8162163172311255,0.2515639930560544,1.7000809303253408,1.032561736053643,1.1140925811556452,1.1041402787584302,-0.5103692146824368,-0.4438788835488733,0.27084295469441433,1.214411187769596,1.7861555612610764,-1.586275480879412,-1.1546146901626584,-1.7742873570327578,-0.2536062084064879,0.5909490574270496,-5.199337582605575,-0.1255930325279492,1.405448458054337,1.6087837733308814,1.119040591288662,0
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.9184843034165404,1.0937664368524913,0.06414962567011698,2.793916376475609,-0.5206614945725153,0.0,-0.31751458248008524,0.9322249641712745,-5.199337582605575,-0.5946818358806639,-0.8776166040619435,-0.47786228815848675,-0.9103640066881455,0.5174623438628109,-0.11129172671527818,3.0910054696731963,-0.4471228574866055,-1.4250105407895464,-1.125222924503586,-0.2536062084064879,0.6688916493768303,1.5712209283439693,-0.4333056369174936,-0.1847704443138277,-0.8970552304683209,-1.2038690690353642,1
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.4012776401505467,0.6173423435618015,0.029199350202257043,0.6706081968966986,0.12452336608306717,-0.5702341337831974,0.21890169283676353,0.6241447422049652,0.8449657030750332,0.9464646486941852,0.7594244964966717,-0.5042761185992837,0.0807589626365642,0.10733237399150042,-1.5534887533378514,-0.2261604056587167,-0.673723585652719,1.0293754021782244,-1.2617653803651712,-0.2536062084064879,-5.199337582605575,0.8429329706919987,0.7581009087136003,0.0965537337188132,1.0713953449037914,1.1795264276303858,0
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.8924195624775845,-0.7281459067965584,-0.2882055372784369,-0.37656700677334554,-0.7833298589586443,0.9478651307543613,0.43072729929545744,-5.199337582605575,0.6975071194373863,-1.9575650312086017,-0.4551080501596365,-1.4111926618334985,-0.4027570442826664,-0.6981607924290446,-1.4002515620622868,-0.8280455376322285,-0.6284022081637181,-0.01380069383179158,1.6852931923740222,1.077445511147958,-5.199337582605575,-5.199337582605575,-2.124601683913984,0.7905890042122327,2.2744187226585346,0.5301871377703377,1
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3.069421060243733,-1.035700946812722,0.05441507737049146,0.0,0.40880511937045716,0.0,-1.1194143138719455,-5.199337582605575,-5.199337582605575,-1.3070633676592225,-1.4146976723207718,-0.1955411181884902,-1.3403377239763106,1.0227482947022684,-0.4699089458247263,0.6263027648548457,-5.199337582605575,-0.47943158017267345,1.3578525530839656,-0.2536062084064879,-5.199337582605575,-5.199337582605575,-1.4079051458418632,-0.8613412394252611,0.8095464315444558,-0.3935667852915708,0
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.7881605987217603,-0.20306462866405597,0.06478426494240382,-0.6120110726102558,-1.2420605724635014,0.0,0.0,0.13971029888186212,-5.199337582605575,-0.7681422810719534,-0.7969812086990933,0.6425447025228281,-0.32040036821420587,1.6532424048394319,0.23161048765240677,-1.3329544843098702,-1.0664378906979823,-0.01380069383179158,0.6730660981670683,-0.2536062084064879,1.4416473973312287,1.0020077096981668,-0.6574227499177208,-1.1163208195297205,-0.998193616459293,-1.523858819443569,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.5014484483932439,-1.1077760281024658,0.08418408262946606,0.9569493527957135,0.24454751539312974,-1.1140449755972295,0.0,0.7973956338346345,1.102440367015165,0.3467136259824728,-0.3273453269923955,0.41180825697198686,-0.5193377502047494,0.9984412616735159,-1.4053578346399271,0.29337811066009434,-0.28352923092917187,0.6784325172268452,-0.1412716450131205,-0.2536062084064879,-5.199337582605575,-5.199337582605575,0.4427673142554921,-0.4800679962852469,-1.024821354160775,0.7869644327317155,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.8924195624775845,0.3776992032446385,0.0616707115507929,0.23953280892990053,0.5321897309193043,5.19933758270342,0.0,0.3084265819180716,-5.199337582605575,-0.4605927373401801,0.1368343376091408,-0.8181660706176732,-1.1163662423186334,-0.006502708581029421,-0.1049753693049748,0.7924884154181259,0.8481072106733848,0.6549304836891207,1.1357781526655264,-0.2536062084064879,1.2833573004165055,1.5797678614840052,-0.3739740471460708,1.4901810436401552,-0.7258332484095075,-0.05901251562419026,1
