feature_5_0.0,feature_5_1.0,feature_5_2.0,feature_5_Other,feature_8_0,feature_8_1,feature_8_2,feature_8_Other,feature_13_3,feature_13_2,feature_13_1,feature_13_Other,feature_14_0,feature_14_1,feature_14_2,feature_14_Other,feature_16_1,feature_16_2,feature_16_0,feature_16_Other,feature_18,feature_19_1,feature_19_2,feature_19_3,feature_23_0,feature_23_1,feature_23_2,feature_23_Other,feature_24_0,feature_24_1,feature_24_2,feature_24_Other,feature_25_0,feature_25_1,feature_25_24,feature_25_Other,feature_26_0,feature_26_1,feature_26_2,feature_26_Other,feature_27_0,feature_27_1,feature_27_2,feature_27_Other,feature_28_0,feature_28_24,feature_28_1,feature_28_Other,feature_29_0,feature_29_1,feature_29_2,feature_29_Other,feature_30_1,feature_30_2,feature_31_0,feature_31_1,feature_31_2,feature_31_Other,feature_32_0,feature_32_1,feature_32_2,feature_32_Other,feature_35_0,feature_35_5,feature_35_3,feature_35_Other,feature_36_0,feature_36_2,feature_36_1,feature_36_Other,feature_37_0,feature_37_1,feature_37_2,feature_37_Other,feature_11,feature_22,feature_48,feature_2,feature_12,feature_15,feature_17,feature_6,feature_7,feature_9,feature_39,feature_42,feature_43,feature_44,feature_46,feature_0,feature_1,feature_3,feature_4,feature_10,feature_21,feature_33,feature_34,feature_40,feature_41,feature_47,target
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.8142253396607163,0.9126680376551565,0.1167116671256319,0.4030255109278901,145.0,0.9101268004972825,0.1262,6909.0,7000.0,73.57263736263737,70.90123287671233,305.203333333332,849.0499999999993,-90.86999999999988,0.6541503889369059,1609.8316666666667,3994.366666666667,33,5082.53,0.0,20058,0,116.28125,680.4648387096775,165.40000000000003,159.68540179323742,1
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.6975296347987338,-0.7455792297077961,-0.015027526247420878,0.2794940407313122,46.0,0.9101268004972825,0.0959774170783345,3519.0,0.0,1870.414175824176,1252.8511780821918,-264.1833333333325,963.1200000000016,-957.7299999999996,-23.08191916697535,1545.848,5530.88,14,2166.5,0.0,1246,475,2392.805,1164.17625,69.10807829181495,1157.0200008249108,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.28049377977543716,-0.40992271395411517,0.08126270898430576,0.50897307360206,180.0,0.4808730063556781,0.9073333333333332,353.5,0.0,496.8453846153846,448.5614246575343,793.9866666666661,2024.0899999999992,79.48999999999887,8.767038070543688,3073.023333333333,6037.693333333334,9,3339.5,0.0,0,0,1294.2316666666668,1203.1655555555558,93.11603864734302,917.3541027985584,1
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.4493189665153318,1.8795669621052948,0.03228811729663967,0.4922244221665637,1050.0,0.5817054845980466,0.9073333333333332,1900.0,0.0,174.8432967032967,83.35759776536312,-104.34666666666664,67.31999999999971,-425.9799999999995,-3.0145143021772243,1257.11,2553.9366666666665,17,364.5,0.0,10137,0,274.4533333333333,521.639375,135.30109375,306.2232855882565,0
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.6578368940269801,0.5496906427122223,0.12553147532065997,0.3614085993360559,41.0,0.9700348432055748,0.9073333333333332,13630.0,0.0,48.81835164835165,115.95120879120878,7.66666666666697,11.100000000000364,4.720000000000255,-0.147764168415854,2279.001664186508,6305.886656746031,0,0.0,0.0,346,1093,73.65944444444443,862.0247999999999,391.4112727272727,111.6703173309564,1
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.9706137852944525,-0.42371325297345247,0.06369068711501863,0.6578955978823492,1380.0,0.7690311418685121,2.303333333333333,0.0,0.0,44.71142857142857,76.9993698630137,1.680000000000594,168.1100000000024,-129.3799999999992,-0.5854934354035479,2044.2241666666664,3107.2166666666662,61,2865.0,0.0,16065,691,2.768461538461538,261.3359649122807,60.04479838709676,69.53324110444866,0
1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1.609795567662195,-0.4265754403170885,0.06592376565645904,0.3679387274858481,90.0,0.4732684222173047,0.9073333333333332,12137.6,0.0,268.99296703296704,335.4707123287671,-163.8066666666667,37.48999999999978,-545.3500000000004,-4.060028069308967,2339.128468253968,6357.385873015873,23,1240.0,0.0,0,0,400.5561538461539,686.3825531914894,171.4732984293194,515.1476417252084,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.1406302307609864,-1.0666646098938755,0.06897911300108099,0.3095401617819933,204.0,0.9101268004972825,0.973030303030303,119.5,0.0,176.41087912087912,346.3830136986301,-0.5066666666680248,47.99999999999818,-37.89000000000215,-3.144248261102194,1076.2132142857145,3476.8128571428574,46,4363.6,0.0,0,0,244.06285714285715,276.64734693877546,112.97700000000002,280.7650772403021,1
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.85391808043247,-0.25744618819314075,-0.057710929380462,0.5872114456539225,16.0,0.7809276987359179,0.4364666666666666,600.0,7500.0,5520.9018681318685,4681.0601104972375,1069.0233333333326,1827.0199999999984,540.7799999999988,31.070453306992643,3504.29,5967.68,38,9430.55,1100.0,0,0,5863.051666666666,790.0768,151.86933054393307,1603.0112716005624,0
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.7881605987217603,-1.082276540859163,0.037197570410840215,0.6206146690249282,30.0,0.6283874071302582,0.996,396.95,4050.0,558.0304395604396,386.24727272727273,-417.17333333333227,463.7899999999973,-1430.769999999995,5.6758811375890055,3570.287583333333,5752.825,39,3317.5,374.0,0,0,737.1833333333334,540.597,80.80391428571427,807.4924413924057,0
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.8663548215386284,0.620464729754859,0.04513777664777447,0.5112508096380503,777.0,0.2758914525432617,0.6433333333333333,7800.3,36656.47,7507.987582417582,1917.5485205479447,242.26333333332573,19259.789999999997,-17885.330000000016,-133.8770931390707,1719.4020833333332,3363.128333333333,98,8625.0,42.33,6248,193,9125.67888888889,902.162931034483,82.95604501607723,10033.3011059606,0
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.4493189665153318,1.2108559190921475,-0.14855800151023452,0.7581190555971853,121.0,0.6163430285857154,0.9958215962441316,10903.0,0.0,149.41923076923078,172.38931506849315,-1078.1366666666663,204.28000000000063,-3237.120000000001,-1.985507840474131,3159.943833333333,4168.136666666666,49,9504.0,-70.0,0,0,153.6,406.9697435897436,72.26869834710745,212.73061640794296,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,3.095485801182689,1.2673190694166039,-0.0038996428245417123,0.6103805014904435,110.0,0.9786051009307384,0.9921951219512196,0.0,0.0,844.1765934065933,647.8569945355191,-254.1799999999997,254.97000000000023,-705.7099999999996,-5.131849034860271,1160.3333333333333,1901.0,40,1570.0,0.0,0,0,1654.14,717.713076923077,101.94757575757576,619.6879966870446,1
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.46294696634812943,-0.24365564917380345,0.24567857971261278,0.4047133228385355,0.0,0.9232533333333334,0.9073333333333332,846.5,0.0,235.87769230769229,-125.89559228650135,-207.90666666666704,1164.92,-1886.130000000001,-7.128868831542988,2955.4738690476192,7302.635476190477,48,8439.11,0.0,0,0,635.345,643.9612195121952,96.8678494623656,886.9386986799552,1
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-1.0227432671723646,1.4843249098341,0.037912151950422385,0.3796427905676205,192.0,0.9354285714285714,2.039,255.0,0.0,182.18527472527472,223.9424725274725,-30.693333333333005,22.87999999999965,-57.72999999999956,-0.2769478536444825,977.565,2574.96,3,-16.0,0.0,1086,2039,166.11307692307693,375.8233333333334,44.35761111111111,227.37621983198056,1
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.39718948463741977,-1.3965967509602843,0.06554855905134821,0.4697349155461984,36.0,0.972411186696901,1.0792307692307692,252.5,0.0,289.18868131868135,116.63249315068494,-46.556666666665855,222.64999999999984,-398.4099999999985,-7.326458657447421,1063.50725,2264.0583333333334,22,932.0,61.0,0,0,82.0225,251.3657575757576,28.022392026578068,456.4845648917191,1
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.6839016349659361,0.41100465597058516,0.007298383446210174,0.4711876004663208,361.0,0.9101268004972825,1.0363636363636364,2860.0,0.0,600.69010989011,499.5570410958904,184.8766666666667,1180.4399999999987,-898.9699999999989,-2.497498703543649,1766.2430555555557,3748.492222222222,9,-539.0,0.0,23046,412,970.2116666666668,508.49799999999993,96.49063492063492,541.5340808791451,1
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.7757238576156018,0.62957168948461,-0.7338514667623572,0.3037761894146206,294.0,0.9101268004972825,0.5990322580645161,0.0,0.0,-49.14912087912088,28.76605479452055,-13.713333333332685,15.3100000000004,-36.15999999999895,-1.3786182656295018,1093.9090277777775,3601.036111111111,6,1230.0,0.0,0,64,45.498333333333335,641.9055555555556,67.02566473988438,333.294337829438,1
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.4108174844702173,-1.6078782166905083,0.12914658073411314,0.3369552569316467,38.0,0.9101268004972825,0.9073333333333332,240.0,0.0,133.37824175824176,144.84486111111113,167.51666666666793,1615.1899999999996,-807.3199999999979,-8.961980244474626,1411.4064814814817,4188.705925925926,20,7.0,0.0,0,0,196.07625,629.27,30.55798076923076,543.9235469548065,0
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.8017885985545579,-1.019828816998013,-0.01636639527755574,0.4219994268677942,764.0,0.9994924144154306,1.068,380.5,0.0,173.4178021978022,111.63082191780822,-460.5466666666637,141.83000000000266,-1509.9399999999969,-7.352874017368401,1223.9005555555557,2900.2422222222217,105,962.75,0.0,0,0,416.415,140.88943181818183,24.30319223985889,478.2891538688331,1
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,-0.2929305208815956,1.083878880574476,0.010992240622821956,0.1894518264574005,158.0,1.0,0.0,1445.99,0.0,1078.2996703296703,655.1266849315068,187.07666666666287,2555.909999999996,-1782.2100000000028,5.788249495822532,962.0,5077.808,49,10326.22,9.44,0,0,634.8340000000001,1135.7311904761905,156.09099337748347,1011.0731084031175,0
1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.21473629806472752,1.2210036742195842,-0.01750021354906917,0.2512462120199028,752.0,0.9101268004972825,1.090666666666667,1767.04,0.0,96.83351648351648,150.10287671232877,406.2966666666671,1080.5100000000011,-330.2299999999996,5.655670905873155,2473.7291666666665,9845.836666666666,2,6000.0,0.0,0,409,107.86315789473684,460.2410714285714,96.42859504132232,878.9608180756181,1
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.7235943757376897,-1.4965131091381243,0.04047017889505074,0.2747067810487828,0.0,0.9101268004972825,0.007,0.0,0.0,1166.1285714285714,738.9089226519338,-795.1766666666663,-73.32999999999811,-2033.9999999999964,12.6246671605548,1801.670833333333,6558.5233333333335,78,8663.45,5103.5,0,0,1214.8833333333334,563.0465625,153.68204,1508.3766074663097,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.661925049540107,-1.3312868397554984,0.025674374780648317,0.4653534714628058,94.0,0.9941019786910198,0.911,212.44,10058.8,2225.9814285714288,1316.633606557377,594.5266666666657,1906.630000000001,-1675.5599999999968,-8.845885088694077,2282.0557727272726,4903.919090909091,48,-10666.09,26.0,0,0,2754.453636363636,377.6132222222223,63.264459724950896,2759.497666513544,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.2929305208815956,0.05999640810103818,-0.09283034805779448,0.5884742407866574,0.0,0.9101268004972825,0.9073333333333332,349.0,0.0,28.50296703296703,28.14815934065934,9.976666666667976,75.18000000000029,-106.08999999999833,1.1700789397868054,2571.142037037037,4369.166666666666,61,985.88,535.0,1059,0,25.31809523809524,215.84013698630136,43.56343490304708,138.3386524163061,1
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.7757238576156018,-0.7554667859858115,0.006355626829495844,0.4145046178958272,93.0,0.9876414045641796,0.0,4.0,4500.0,-27.029450549450548,168.3134435261708,-45.633333333333816,3936.819999999992,-4002.6199999999953,-43.88949327077418,1949.2987619047617,4702.719047619047,466,4577.71,0.0,0,0,-64.16666666666667,381.4535714285714,54.96960985626284,1754.9605550408892,0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,-0.24080103900368355,-0.07894977749002045,-0.03422591125772573,0.2946341565163605,69.0,0.166062787248012,0.0,563.5,19723.66,880.5883516483516,624.2407671232877,2060.330000000002,15690.25,-9483.859999999991,25.446869160801725,1669.9302222222225,5667.809333333333,21,-1050.3,0.0,0,0,1136.229090909091,1177.2241176470588,113.19274247491636,4511.918131749792,0
1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.8142253396607163,1.2314116281964427,-0.01505395586989705,0.2626098873526261,40.0,0.9101268004972825,0.9161538461538462,420.0,0.0,1353.0704395604396,782.201589041096,-2.630000000001625,3328.809999999994,-1999.550000000001,-20.74858945548833,1312.0198809523808,4996.079523809523,17,5134.66,351.0,0,0,1565.957142857143,648.8484444444443,94.51802588996765,1044.354882971602,1
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1.4012776401505467,1.0945470334007557,-0.017558566031127987,0.3976369979262403,117.0,0.973453285155962,0.4988,80.0,0.0,745.7973626373627,602.6677534246576,-489.5699999999994,361.4900000000007,-1711.9899999999989,1.2106883154298886,1742.5,4382.1375,37,-1386.26,0.0,0,0,1441.9516666666668,316.21500000000003,103.71298429319371,575.5489101934182,0
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.03228311149203526,-0.914188084132901,0.011962255432606884,0.4745746295739485,195.0,0.918130557362828,0.9073333333333332,889.59,0.0,548.5025274725275,738.3480403458213,66.00666666666787,903.9399999999996,-450.4999999999982,6.04411334732683,1245.5800416666666,2624.6241666666665,21,52.5,0.0,0,0,908.4433333333332,344.088064516129,49.1488732394366,552.9368499465616,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.12410533414170095,-0.12734676348241167,0.004494402323476851,0.3963361806541128,3.0,0.9386048558644464,0.7083018867924529,0.0,4985.0,0.0,0.0,-508.11666666666616,252.00999999999652,-1598.7299999999975,-5.566912293698812,1901.937,0.0,22,2492.56,0.0,0,0,0.0,640.9003333333334,86.53326839826839,784.4105540644136,0
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.1365420752478594,-1.119745175175853,-0.020305946040567447,0.2935101024720662,28.0,0.9101268004972825,0.987391304347826,327.9,0.0,941.5004395604396,985.4021095890412,85.96000000000065,1376.4700000000005,-1180.499999999999,5.021541177923201,1520.94,5181.9,8,1812.94,723.0,0,0,996.44,333.59507936507936,52.82089058524172,524.3099931050097,1
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.8278533394935139,-0.8624085130980309,0.14258681130248585,0.3963361806541128,50.0,0.9101268004972825,0.005,0.0,0.0,0.0,0.0,-380.9099999999996,205.77000000000044,-679.9399999999996,0.6243995555006787,374.67,0.0,35,-2137.0,1675.0,489,0,0.0,444.6457777777778,105.75895,321.17798641656896,1
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.2709539354557664,-0.3055829753361105,0.04423001780383956,0.3963361806541128,28.0,0.4513907726978695,0.9776923076923076,590.0,3000.0,0.0,0.0,-271.16666666666674,2.469999999999999,-752.3299999999999,2.2453279005638564,1105.9299999999998,0.0,23,5067.74,0.0,1131,0,0.0,293.8412903225806,50.1140404040404,260.82375852610784,0
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1.661925049540107,-0.7572881779317617,0.4442469157513347,0.5048327430299567,22.0,0.9101268004972825,0.2797142857142857,2398.8,3809.03,64.88758241758242,-413.75934065934064,48.120000000002015,1008.6900000000004,-649.6499999999942,-0.9961906408198552,1648.9299999999998,3266.2897222222223,13,2318.8,-656.6,0,0,234.47333333333336,1252.1593333333333,245.4271179039301,393.2684810459894,0
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.2668657799426396,-1.0796745523649485,0.07599781606797038,0.3465764589821693,113.0,0.9101268004972825,0.9159545454545456,1710.0,19750.0,311.9121978021978,174.0873424657534,47.91000000000167,788.0400000000009,-915.0499999999976,-2.0757052310984903,984.6821428571428,2841.168571428572,9,5544.73,0.0,0,0,784.6899999999999,1021.5788235294118,107.42220496894409,626.2184926240857,1
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.16260681618681544,0.8291442069908683,0.07684260436748158,0.2703613255474306,517.0,0.9101268004972825,0.9936585365853658,0.0,0.0,36.93813186813187,85.44408219178082,21.37333333333345,100.18000000000028,-26.279999999999745,-0.5184569288389513,836.5252777777778,3094.101111111111,27,6932.0,0.0,0,2363,71.68166666666667,578.1894736842105,80.30499999999999,63.33510929345179,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2.0789609045634037,0.24707938083506656,0.040574919837619225,0.4775823315789771,682.0,0.7942174340049404,0.699,0.0,0.0,22.56758241758242,278.16539726027395,-584.4933333333333,504.6799999999994,-1182.929999999998,-1.5650491007120215,2772.1231944444444,5804.4927777777775,21,-1087.28,10.0,0,0,57.64923076923076,273.3058695652174,55.74143968871595,314.9661465224374,0
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.7360311168438483,-0.32067450860255503,0.010434092851819747,0.2174391457903424,397.0,0.9101268004972825,0.5422916666666666,788.0,0.0,425.5417582417583,400.1555371900826,-6.126666666667006,465.1599999999981,-736.0300000000007,-4.353050006173601,898.46,4132.006666666666,36,1868.06,0.0,5920,1017,394.18,608.1916129032257,34.75565377532228,376.75438955338046,0
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.7140545314180191,-0.15102485877976435,-0.14724526358772672,0.3963361806541128,57.0,1.0,0.1021212121212121,0.0,0.0,0.0,0.0,-106.73666666666684,142.67999999999938,-375.5999999999999,-5.011562744371734,1630.667,0.0,48,-113.55,0.0,0,0,0.0,206.71465116279072,93.96877551020408,236.13109831841012,0
